lga_name,date,year,month_num,month_name,month_label,age_group,sex,Assault,Grievous Assault,Serious Assault,Sexual Offences,Robbery,Armed Robbery,Unlawful Entry,Other Property Damage,Fraud,Breach Domestic Violence Protection Order,Drink Driving
Sunshine Coast Regional Council,2012-06-01,2012,6,June,Jun 2012,Adult,Male,18,0,8,4,8,6,29,8,30,40,88
Sunshine Coast Regional Council,2012-06-01,2012,6,June,Jun 2012,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,1
Sunshine Coast Regional Council,2012-06-01,2012,6,June,Jun 2012,Juvenile,Female,0,0,0,0,0,0,0,1,0,0,4
Sunshine Coast Regional Council,2012-06-01,2012,6,June,Jun 2012,Juvenile,Male,1,0,0,1,2,2,4,9,8,0,2
Sunshine Coast Regional Council,2012-07-01,2012,7,July,Jul 2012,Adult,Female,3,1,0,0,1,1,1,3,15,5,27
Sunshine Coast Regional Council,2012-07-01,2012,7,July,Jul 2012,Adult,Male,16,3,9,2,0,0,45,9,5,30,72
Sunshine Coast Regional Council,2012-07-01,2012,7,July,Jul 2012,Juvenile,Female,2,0,2,0,0,0,1,0,0,0,0
Sunshine Coast Regional Council,2012-07-01,2012,7,July,Jul 2012,Juvenile,Male,1,0,1,4,0,0,13,7,2,0,1
Sunshine Coast Regional Council,2012-08-01,2012,8,August,Aug 2012,Adult,Female,9,0,7,0,0,0,4,3,22,8,28
Sunshine Coast Regional Council,2012-08-01,2012,8,August,Aug 2012,Adult,Male,24,1,9,2,1,1,25,12,21,27,90
Sunshine Coast Regional Council,2012-08-01,2012,8,August,Aug 2012,Juvenile,Female,1,0,0,0,1,1,0,1,0,0,0
Sunshine Coast Regional Council,2012-08-01,2012,8,August,Aug 2012,Juvenile,Male,2,0,0,5,0,0,7,6,1,0,0
Sunshine Coast Regional Council,2012-09-01,2012,9,September,Sep 2012,Adult,Female,6,1,1,3,0,0,7,4,9,5,30
Sunshine Coast Regional Council,2012-09-01,2012,9,September,Sep 2012,Adult,Male,20,1,6,4,1,0,17,16,16,37,94
Sunshine Coast Regional Council,2012-09-01,2012,9,September,Sep 2012,Juvenile,Female,4,0,1,2,0,0,0,0,0,0,0
Sunshine Coast Regional Council,2012-09-01,2012,9,September,Sep 2012,Juvenile,Male,5,0,4,3,0,0,5,5,13,0,2
Sunshine Coast Regional Council,2012-10-01,2012,10,October,Oct 2012,Adult,Female,5,0,2,0,0,0,3,3,5,5,31
Sunshine Coast Regional Council,2012-10-01,2012,10,October,Oct 2012,Adult,Male,20,1,10,3,7,6,20,22,12,13,98
Sunshine Coast Regional Council,2012-10-01,2012,10,October,Oct 2012,Juvenile,Female,2,0,2,1,0,0,0,0,0,0,0
Sunshine Coast Regional Council,2012-10-01,2012,10,October,Oct 2012,Juvenile,Male,4,0,0,10,0,0,4,8,0,0,0
Sunshine Coast Regional Council,2012-11-01,2012,11,November,Nov 2012,Adult,Female,5,0,1,1,0,0,2,0,5,8,35
Sunshine Coast Regional Council,2012-11-01,2012,11,November,Nov 2012,Adult,Male,20,3,9,5,6,3,41,9,21,38,97
Sunshine Coast Regional Council,2012-11-01,2012,11,November,Nov 2012,Adult,Not Stated,1,0,1,0,0,0,0,0,0,0,0
Sunshine Coast Regional Council,2012-11-01,2012,11,November,Nov 2012,Juvenile,Female,2,1,1,0,0,0,1,3,0,0,0
Sunshine Coast Regional Council,2012-11-01,2012,11,November,Nov 2012,Juvenile,Male,8,3,2,0,5,5,10,15,0,0,1
Sunshine Coast Regional Council,2012-12-01,2012,12,December,Dec 2012,Adult,Female,5,1,0,0,0,0,6,3,5,8,37
Sunshine Coast Regional Council,2012-12-01,2012,12,December,Dec 2012,Adult,Male,22,2,10,2,6,5,27,18,13,32,90
Sunshine Coast Regional Council,2012-12-01,2012,12,December,Dec 2012,Juvenile,Female,3,0,1,0,0,0,0,1,11,0,0
Sunshine Coast Regional Council,2012-12-01,2012,12,December,Dec 2012,Juvenile,Male,5,0,1,5,2,1,8,13,1,0,1
Sunshine Coast Regional Council,2013-01-01,2013,1,January,Jan 2013,Adult,Female,2,0,0,0,0,0,8,3,12,13,29
Sunshine Coast Regional Council,2013-01-01,2013,1,January,Jan 2013,Adult,Male,37,2,20,8,7,5,41,15,8,39,103
Sunshine Coast Regional Council,2013-01-01,2013,1,January,Jan 2013,Juvenile,Female,1,0,0,0,0,0,1,2,0,0,0
Sunshine Coast Regional Council,2013-01-01,2013,1,January,Jan 2013,Juvenile,Male,3,0,1,0,1,1,6,7,0,0,4
Sunshine Coast Regional Council,2013-02-01,2013,2,February,Feb 2013,Adult,Female,8,0,2,0,0,0,3,4,17,3,33
Sunshine Coast Regional Council,2013-02-01,2013,2,February,Feb 2013,Adult,Male,18,0,12,2,1,1,9,11,8,24,96
Sunshine Coast Regional Council,2013-02-01,2013,2,February,Feb 2013,Juvenile,Female,0,0,0,0,0,0,6,3,0,0,0
Sunshine Coast Regional Council,2013-02-01,2013,2,February,Feb 2013,Juvenile,Male,2,0,1,1,0,0,20,5,9,0,4
Sunshine Coast Regional Council,2013-03-01,2013,3,March,Mar 2013,Adult,Female,4,0,0,0,1,0,2,3,18,4,41
Sunshine Coast Regional Council,2013-03-01,2013,3,March,Mar 2013,Adult,Male,22,2,14,2,4,3,13,11,11,30,109
Sunshine Coast Regional Council,2013-03-01,2013,3,March,Mar 2013,Juvenile,Female,3,0,1,2,0,0,2,0,0,0,2
Sunshine Coast Regional Council,2013-03-01,2013,3,March,Mar 2013,Juvenile,Male,5,0,3,1,0,0,14,10,3,0,2
Sunshine Coast Regional Council,2013-04-01,2013,4,April,Apr 2013,Adult,Female,7,0,3,0,0,0,16,1,6,1,30
Sunshine Coast Regional Council,2013-04-01,2013,4,April,Apr 2013,Adult,Male,27,0,14,2,9,9,20,17,61,31,104
Sunshine Coast Regional Council,2013-04-01,2013,4,April,Apr 2013,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,1
Sunshine Coast Regional Council,2013-04-01,2013,4,April,Apr 2013,Juvenile,Female,3,0,2,0,1,1,1,0,10,0,0
Sunshine Coast Regional Council,2013-04-01,2013,4,April,Apr 2013,Juvenile,Male,2,0,0,2,1,1,3,54,0,0,0
Sunshine Coast Regional Council,2013-05-01,2013,5,May,May 2013,Adult,Female,13,0,6,1,0,0,2,4,16,8,36
Sunshine Coast Regional Council,2013-05-01,2013,5,May,May 2013,Adult,Male,32,2,23,2,2,1,32,23,37,41,77
Sunshine Coast Regional Council,2013-05-01,2013,5,May,May 2013,Juvenile,Female,4,0,2,0,0,0,2,3,1,0,0
Sunshine Coast Regional Council,2013-05-01,2013,5,May,May 2013,Juvenile,Male,6,0,1,1,1,1,0,39,0,0,2
Sunshine Coast Regional Council,2013-06-01,2013,6,June,Jun 2013,Adult,Female,5,1,2,0,1,0,4,3,10,8,28
Sunshine Coast Regional Council,2013-06-01,2013,6,June,Jun 2013,Adult,Male,16,2,7,6,0,0,9,10,44,35,82
Sunshine Coast Regional Council,2013-06-01,2013,6,June,Jun 2013,Juvenile,Female,2,0,1,0,1,0,1,3,0,0,1
Sunshine Coast Regional Council,2013-06-01,2013,6,June,Jun 2013,Juvenile,Male,4,1,1,1,0,0,3,3,0,0,2
Sunshine Coast Regional Council,2013-07-01,2013,7,July,Jul 2013,Adult,Female,11,2,4,0,3,1,2,4,11,4,30
Sunshine Coast Regional Council,2013-07-01,2013,7,July,Jul 2013,Adult,Male,24,3,10,6,0,0,20,20,36,27,73
Sunshine Coast Regional Council,2013-07-01,2013,7,July,Jul 2013,Juvenile,Female,1,1,0,0,0,0,0,0,0,0,1
Sunshine Coast Regional Council,2013-07-01,2013,7,July,Jul 2013,Juvenile,Male,2,0,2,0,0,0,7,10,3,0,2
Sunshine Coast Regional Council,2013-08-01,2013,8,August,Aug 2013,Adult,Female,6,0,1,0,0,0,3,3,33,6,33
Sunshine Coast Regional Council,2013-08-01,2013,8,August,Aug 2013,Adult,Male,23,0,12,1,2,1,21,30,39,36,83
Sunshine Coast Regional Council,2013-08-01,2013,8,August,Aug 2013,Adult,Not Stated,1,0,0,0,0,0,0,0,0,0,1
Sunshine Coast Regional Council,2013-08-01,2013,8,August,Aug 2013,Juvenile,Female,3,0,3,0,2,1,2,3,3,0,0
Sunshine Coast Regional Council,2013-08-01,2013,8,August,Aug 2013,Juvenile,Male,7,2,4,2,0,0,13,11,0,0,1
Sunshine Coast Regional Council,2013-09-01,2013,9,September,Sep 2013,Adult,Female,6,1,3,0,0,0,3,3,15,7,23
Sunshine Coast Regional Council,2013-09-01,2013,9,September,Sep 2013,Adult,Male,19,1,10,4,3,1,8,16,15,39,73
Sunshine Coast Regional Council,2013-09-01,2013,9,September,Sep 2013,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,1
Sunshine Coast Regional Council,2013-09-01,2013,9,September,Sep 2013,Juvenile,Female,6,1,3,0,0,0,1,2,0,0,0
Sunshine Coast Regional Council,2013-09-01,2013,9,September,Sep 2013,Juvenile,Male,5,1,2,0,0,0,8,16,0,0,2
Sunshine Coast Regional Council,2013-10-01,2013,10,October,Oct 2013,Adult,Female,4,0,1,2,0,0,2,1,13,9,20
Sunshine Coast Regional Council,2013-10-01,2013,10,October,Oct 2013,Adult,Male,22,1,10,3,4,3,31,59,28,31,71
Sunshine Coast Regional Council,2013-10-01,2013,10,October,Oct 2013,Juvenile,Female,4,0,0,0,0,0,0,3,0,0,0
Sunshine Coast Regional Council,2013-10-01,2013,10,October,Oct 2013,Juvenile,Male,4,0,2,3,0,0,20,11,2,2,0
Sunshine Coast Regional Council,2013-11-01,2013,11,November,Nov 2013,Adult,Female,4,0,4,0,0,0,0,2,14,9,40
Sunshine Coast Regional Council,2013-11-01,2013,11,November,Nov 2013,Adult,Male,27,2,10,9,1,1,23,17,16,40,98
Sunshine Coast Regional Council,2013-11-01,2013,11,November,Nov 2013,Juvenile,Female,3,0,1,0,0,0,2,0,0,0,2
Sunshine Coast Regional Council,2013-11-01,2013,11,November,Nov 2013,Juvenile,Male,7,0,3,0,0,0,6,13,0,0,1
Sunshine Coast Regional Council,2013-12-01,2013,12,December,Dec 2013,Adult,Female,13,0,3,0,0,0,0,2,11,8,40
Sunshine Coast Regional Council,2013-12-01,2013,12,December,Dec 2013,Adult,Male,25,1,18,4,4,1,10,11,16,48,74
Sunshine Coast Regional Council,2013-12-01,2013,12,December,Dec 2013,Juvenile,Female,2,0,1,0,0,0,2,3,0,0,1
Sunshine Coast Regional Council,2013-12-01,2013,12,December,Dec 2013,Juvenile,Male,6,0,0,0,1,0,21,12,7,0,2
Sunshine Coast Regional Council,2014-01-01,2014,1,January,Jan 2014,Adult,Female,7,0,1,0,0,0,3,0,16,4,27
Sunshine Coast Regional Council,2014-01-01,2014,1,January,Jan 2014,Adult,Male,26,1,13,13,1,1,14,14,20,49,81
Sunshine Coast Regional Council,2014-01-01,2014,1,January,Jan 2014,Juvenile,Female,3,0,2,1,0,0,0,1,0,0,0
Sunshine Coast Regional Council,2014-01-01,2014,1,January,Jan 2014,Juvenile,Male,3,0,1,1,0,0,4,8,2,0,3
Sunshine Coast Regional Council,2014-02-01,2014,2,February,Feb 2014,Adult,Female,3,0,0,0,0,0,0,0,7,7,24
Sunshine Coast Regional Council,2014-02-01,2014,2,February,Feb 2014,Adult,Male,20,1,10,5,1,1,17,18,29,49,81
Sunshine Coast Regional Council,2014-02-01,2014,2,February,Feb 2014,Juvenile,Female,5,0,3,0,1,0,1,2,0,0,0
Sunshine Coast Regional Council,2014-02-01,2014,2,February,Feb 2014,Juvenile,Male,2,0,2,5,2,2,17,8,1,0,0
Sunshine Coast Regional Council,2014-03-01,2014,3,March,Mar 2014,Adult,Female,11,0,3,0,1,0,3,2,29,7,35
Sunshine Coast Regional Council,2014-03-01,2014,3,March,Mar 2014,Adult,Male,31,1,16,6,2,1,30,11,13,28,95
Sunshine Coast Regional Council,2014-03-01,2014,3,March,Mar 2014,Juvenile,Female,1,0,1,1,1,0,1,3,0,0,0
Sunshine Coast Regional Council,2014-03-01,2014,3,March,Mar 2014,Juvenile,Male,6,0,5,2,1,1,3,58,0,0,4
Sunshine Coast Regional Council,2014-04-01,2014,4,April,Apr 2014,Adult,Female,4,1,0,0,0,0,3,3,9,13,15
Sunshine Coast Regional Council,2014-04-01,2014,4,April,Apr 2014,Adult,Male,30,2,15,4,1,0,32,9,12,56,82
Sunshine Coast Regional Council,2014-04-01,2014,4,April,Apr 2014,Juvenile,Female,2,0,2,0,0,0,2,2,0,0,0
Sunshine Coast Regional Council,2014-04-01,2014,4,April,Apr 2014,Juvenile,Male,4,0,4,1,0,0,5,33,1,0,2
Sunshine Coast Regional Council,2014-05-01,2014,5,May,May 2014,Adult,Female,11,0,4,0,0,0,6,4,12,5,30
Sunshine Coast Regional Council,2014-05-01,2014,5,May,May 2014,Adult,Male,14,0,8,2,0,0,28,12,18,50,85
Sunshine Coast Regional Council,2014-05-01,2014,5,May,May 2014,Adult,Not Stated,0,0,0,0,0,0,1,0,0,0,0
Sunshine Coast Regional Council,2014-05-01,2014,5,May,May 2014,Juvenile,Female,1,0,1,1,0,0,5,5,1,0,1
Sunshine Coast Regional Council,2014-05-01,2014,5,May,May 2014,Juvenile,Male,4,0,2,5,0,0,3,8,0,0,0
Sunshine Coast Regional Council,2014-06-01,2014,6,June,Jun 2014,Adult,Female,5,0,3,0,0,0,2,4,10,7,23
Sunshine Coast Regional Council,2014-06-01,2014,6,June,Jun 2014,Adult,Male,11,0,5,5,6,5,7,19,17,34,89
Sunshine Coast Regional Council,2014-06-01,2014,6,June,Jun 2014,Juvenile,Female,2,0,1,0,0,0,4,1,0,0,0
Sunshine Coast Regional Council,2014-06-01,2014,6,June,Jun 2014,Juvenile,Male,5,0,2,0,1,1,13,16,2,1,4
Sunshine Coast Regional Council,2014-07-01,2014,7,July,Jul 2014,Adult,Female,10,0,4,0,1,0,5,1,10,5,21
Sunshine Coast Regional Council,2014-07-01,2014,7,July,Jul 2014,Adult,Male,16,0,11,7,2,2,17,18,7,46,99
Sunshine Coast Regional Council,2014-07-01,2014,7,July,Jul 2014,Juvenile,Female,0,0,0,3,0,0,8,4,0,0,1
Sunshine Coast Regional Council,2014-07-01,2014,7,July,Jul 2014,Juvenile,Male,3,0,1,2,0,0,22,7,1,0,0
Sunshine Coast Regional Council,2014-08-01,2014,8,August,Aug 2014,Adult,Female,6,0,1,1,1,0,4,1,7,5,35
Sunshine Coast Regional Council,2014-08-01,2014,8,August,Aug 2014,Adult,Male,23,1,11,8,3,1,25,9,29,32,90
Sunshine Coast Regional Council,2014-08-01,2014,8,August,Aug 2014,Juvenile,Female,3,0,2,0,0,0,0,0,0,0,0
Sunshine Coast Regional Council,2014-08-01,2014,8,August,Aug 2014,Juvenile,Male,1,0,0,2,0,0,5,2,4,0,1
Sunshine Coast Regional Council,2014-09-01,2014,9,September,Sep 2014,Adult,Female,14,0,6,0,0,0,3,4,9,4,32
Sunshine Coast Regional Council,2014-09-01,2014,9,September,Sep 2014,Adult,Male,17,2,8,14,1,1,27,24,31,43,90
Sunshine Coast Regional Council,2014-09-01,2014,9,September,Sep 2014,Juvenile,Female,2,0,1,0,0,0,1,5,1,0,0
Sunshine Coast Regional Council,2014-09-01,2014,9,September,Sep 2014,Juvenile,Male,4,0,1,3,3,3,1,6,3,0,1
Sunshine Coast Regional Council,2014-10-01,2014,10,October,Oct 2014,Adult,Female,6,0,3,0,3,2,2,1,40,5,29
Sunshine Coast Regional Council,2014-10-01,2014,10,October,Oct 2014,Adult,Male,14,0,5,6,4,1,22,27,52,38,96
Sunshine Coast Regional Council,2014-10-01,2014,10,October,Oct 2014,Juvenile,Female,3,0,2,0,2,0,4,0,0,0,0
Sunshine Coast Regional Council,2014-10-01,2014,10,October,Oct 2014,Juvenile,Male,6,0,3,0,1,0,2,4,1,0,1
Sunshine Coast Regional Council,2014-11-01,2014,11,November,Nov 2014,Adult,Female,10,1,5,0,0,0,4,1,12,7,30
Sunshine Coast Regional Council,2014-11-01,2014,11,November,Nov 2014,Adult,Male,26,2,18,22,4,3,14,24,16,54,97
Sunshine Coast Regional Council,2014-11-01,2014,11,November,Nov 2014,Adult,Not Stated,0,0,0,1,0,0,0,0,0,0,0
Sunshine Coast Regional Council,2014-11-01,2014,11,November,Nov 2014,Juvenile,Female,2,0,0,0,0,0,3,8,0,0,0
Sunshine Coast Regional Council,2014-11-01,2014,11,November,Nov 2014,Juvenile,Male,2,0,0,0,0,0,9,21,10,0,2
Sunshine Coast Regional Council,2014-12-01,2014,12,December,Dec 2014,Adult,Female,3,0,2,2,0,0,1,1,8,3,46
Sunshine Coast Regional Council,2014-12-01,2014,12,December,Dec 2014,Adult,Male,27,1,16,8,2,1,17,18,15,63,92
Sunshine Coast Regional Council,2014-12-01,2014,12,December,Dec 2014,Juvenile,Female,0,0,0,0,0,0,0,2,0,0,1
Sunshine Coast Regional Council,2014-12-01,2014,12,December,Dec 2014,Juvenile,Male,3,0,1,0,0,0,11,9,2,4,4
Sunshine Coast Regional Council,2015-01-01,2015,1,January,Jan 2015,Adult,Female,7,1,1,0,0,0,2,3,5,6,30
Sunshine Coast Regional Council,2015-01-01,2015,1,January,Jan 2015,Adult,Male,21,1,7,6,0,0,26,22,18,43,78
Sunshine Coast Regional Council,2015-01-01,2015,1,January,Jan 2015,Adult,Not Stated,0,0,0,1,0,0,0,0,0,0,0
Sunshine Coast Regional Council,2015-01-01,2015,1,January,Jan 2015,Juvenile,Female,0,0,0,0,0,0,2,4,1,0,0
Sunshine Coast Regional Council,2015-01-01,2015,1,January,Jan 2015,Juvenile,Male,4,0,3,4,0,0,9,8,1,0,2
Sunshine Coast Regional Council,2015-02-01,2015,2,February,Feb 2015,Adult,Female,4,0,1,0,0,0,2,0,13,8,17
Sunshine Coast Regional Council,2015-02-01,2015,2,February,Feb 2015,Adult,Male,33,1,20,4,0,0,14,9,32,42,65
Sunshine Coast Regional Council,2015-02-01,2015,2,February,Feb 2015,Juvenile,Female,2,0,2,1,0,0,4,3,0,0,0
Sunshine Coast Regional Council,2015-02-01,2015,2,February,Feb 2015,Juvenile,Male,5,0,1,1,0,0,21,20,0,0,2
Sunshine Coast Regional Council,2015-03-01,2015,3,March,Mar 2015,Adult,Female,8,0,2,0,0,0,3,4,30,3,30
Sunshine Coast Regional Council,2015-03-01,2015,3,March,Mar 2015,Adult,Male,27,0,14,3,3,3,11,16,19,64,94
Sunshine Coast Regional Council,2015-03-01,2015,3,March,Mar 2015,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,1
Sunshine Coast Regional Council,2015-03-01,2015,3,March,Mar 2015,Juvenile,Female,0,0,0,1,0,0,2,2,0,1,0
Sunshine Coast Regional Council,2015-03-01,2015,3,March,Mar 2015,Juvenile,Male,1,0,1,2,2,1,5,4,7,0,0
Sunshine Coast Regional Council,2015-04-01,2015,4,April,Apr 2015,Adult,Female,5,0,2,1,0,0,3,3,4,5,31
Sunshine Coast Regional Council,2015-04-01,2015,4,April,Apr 2015,Adult,Male,12,2,5,2,0,0,11,27,24,44,74
Sunshine Coast Regional Council,2015-04-01,2015,4,April,Apr 2015,Juvenile,Female,4,1,1,0,1,1,1,2,0,0,0
Sunshine Coast Regional Council,2015-04-01,2015,4,April,Apr 2015,Juvenile,Male,0,0,0,1,2,0,16,6,0,0,2
Sunshine Coast Regional Council,2015-05-01,2015,5,May,May 2015,Adult,Female,7,0,3,2,0,0,1,0,18,4,48
Sunshine Coast Regional Council,2015-05-01,2015,5,May,May 2015,Adult,Male,16,0,9,14,2,1,33,15,28,43,123
Sunshine Coast Regional Council,2015-05-01,2015,5,May,May 2015,Juvenile,Female,1,0,1,1,0,0,0,1,0,0,0
Sunshine Coast Regional Council,2015-05-01,2015,5,May,May 2015,Juvenile,Male,1,0,1,3,0,0,5,4,5,0,2
Sunshine Coast Regional Council,2015-06-01,2015,6,June,Jun 2015,Adult,Female,5,0,0,1,1,0,1,0,5,4,36
Sunshine Coast Regional Council,2015-06-01,2015,6,June,Jun 2015,Adult,Male,27,0,18,12,3,1,31,19,14,57,119
Sunshine Coast Regional Council,2015-06-01,2015,6,June,Jun 2015,Adult,Not Stated,0,0,0,0,0,0,0,0,0,1,0
Sunshine Coast Regional Council,2015-06-01,2015,6,June,Jun 2015,Juvenile,Female,2,0,1,0,0,0,2,0,1,0,0
Sunshine Coast Regional Council,2015-06-01,2015,6,June,Jun 2015,Juvenile,Male,4,0,3,0,8,8,14,8,3,1,0
Sunshine Coast Regional Council,2015-07-01,2015,7,July,Jul 2015,Adult,Female,4,0,2,0,1,1,0,7,13,8,30
Sunshine Coast Regional Council,2015-07-01,2015,7,July,Jul 2015,Adult,Male,19,2,8,8,2,1,24,22,24,38,119
Sunshine Coast Regional Council,2015-07-01,2015,7,July,Jul 2015,Juvenile,Female,2,0,0,0,0,0,3,3,0,1,2
Sunshine Coast Regional Council,2015-07-01,2015,7,July,Jul 2015,Juvenile,Male,2,0,0,3,1,0,10,12,2,0,2
Sunshine Coast Regional Council,2015-08-01,2015,8,August,Aug 2015,Adult,Female,5,0,5,0,0,0,1,1,6,6,31
Sunshine Coast Regional Council,2015-08-01,2015,8,August,Aug 2015,Adult,Male,12,1,5,2,1,1,18,21,12,40,125
Sunshine Coast Regional Council,2015-08-01,2015,8,August,Aug 2015,Juvenile,Female,1,0,1,0,0,0,4,1,1,0,0
Sunshine Coast Regional Council,2015-08-01,2015,8,August,Aug 2015,Juvenile,Male,3,0,0,0,0,0,7,4,14,0,0
Sunshine Coast Regional Council,2015-09-01,2015,9,September,Sep 2015,Adult,Female,8,0,4,0,0,0,1,1,8,8,23
Sunshine Coast Regional Council,2015-09-01,2015,9,September,Sep 2015,Adult,Male,13,1,7,3,2,2,10,15,31,54,100
Sunshine Coast Regional Council,2015-09-01,2015,9,September,Sep 2015,Juvenile,Female,4,0,1,1,0,0,2,2,5,0,0
Sunshine Coast Regional Council,2015-09-01,2015,9,September,Sep 2015,Juvenile,Male,4,0,2,3,5,5,5,10,1,1,2
Sunshine Coast Regional Council,2015-10-01,2015,10,October,Oct 2015,Adult,Female,2,0,1,0,1,0,0,3,0,15,37
Sunshine Coast Regional Council,2015-10-01,2015,10,October,Oct 2015,Adult,Male,15,1,6,15,0,0,10,10,16,83,133
Sunshine Coast Regional Council,2015-10-01,2015,10,October,Oct 2015,Juvenile,Female,1,0,1,0,0,0,0,1,0,0,0
Sunshine Coast Regional Council,2015-10-01,2015,10,October,Oct 2015,Juvenile,Male,3,0,2,4,0,0,2,14,1,0,1
Sunshine Coast Regional Council,2015-11-01,2015,11,November,Nov 2015,Adult,Female,8,0,2,0,0,0,2,2,9,17,54
Sunshine Coast Regional Council,2015-11-01,2015,11,November,Nov 2015,Adult,Male,19,2,8,4,1,0,54,19,25,54,234
Sunshine Coast Regional Council,2015-11-01,2015,11,November,Nov 2015,Juvenile,Female,4,0,2,0,0,0,1,1,0,0,0
Sunshine Coast Regional Council,2015-11-01,2015,11,November,Nov 2015,Juvenile,Male,7,0,4,1,1,0,12,10,0,1,2
Sunshine Coast Regional Council,2015-12-01,2015,12,December,Dec 2015,Adult,Female,10,1,6,0,0,0,1,2,20,9,50
Sunshine Coast Regional Council,2015-12-01,2015,12,December,Dec 2015,Adult,Male,14,1,8,1,0,0,22,21,37,69,170
Sunshine Coast Regional Council,2015-12-01,2015,12,December,Dec 2015,Juvenile,Female,2,0,0,0,0,0,0,1,1,0,0
Sunshine Coast Regional Council,2015-12-01,2015,12,December,Dec 2015,Juvenile,Male,3,1,1,1,0,0,4,8,10,0,4
Sunshine Coast Regional Council,2016-01-01,2016,1,January,Jan 2016,Adult,Female,5,0,2,0,0,0,2,2,17,6,52
Sunshine Coast Regional Council,2016-01-01,2016,1,January,Jan 2016,Adult,Male,18,1,9,5,1,1,11,27,26,76,144
Sunshine Coast Regional Council,2016-01-01,2016,1,January,Jan 2016,Juvenile,Female,0,0,0,0,0,0,3,1,3,0,1
Sunshine Coast Regional Council,2016-01-01,2016,1,January,Jan 2016,Juvenile,Male,3,0,1,1,0,0,7,8,3,0,2
Sunshine Coast Regional Council,2016-02-01,2016,2,February,Feb 2016,Adult,Female,10,0,4,0,0,0,3,3,8,4,40
Sunshine Coast Regional Council,2016-02-01,2016,2,February,Feb 2016,Adult,Male,16,1,9,5,1,0,30,20,35,72,147
Sunshine Coast Regional Council,2016-02-01,2016,2,February,Feb 2016,Juvenile,Female,5,0,5,0,0,0,0,1,0,0,0
Sunshine Coast Regional Council,2016-02-01,2016,2,February,Feb 2016,Juvenile,Male,2,0,2,1,0,0,5,5,7,0,1
Sunshine Coast Regional Council,2016-03-01,2016,3,March,Mar 2016,Adult,Female,5,0,3,0,0,0,6,4,7,12,48
Sunshine Coast Regional Council,2016-03-01,2016,3,March,Mar 2016,Adult,Male,35,0,21,11,1,0,13,24,21,53,110
Sunshine Coast Regional Council,2016-03-01,2016,3,March,Mar 2016,Juvenile,Female,4,0,2,0,1,0,1,2,0,0,1
Sunshine Coast Regional Council,2016-03-01,2016,3,March,Mar 2016,Juvenile,Male,1,0,0,0,2,0,13,26,0,0,4
Sunshine Coast Regional Council,2016-04-01,2016,4,April,Apr 2016,Adult,Female,9,0,4,2,1,0,6,2,24,12,19
Sunshine Coast Regional Council,2016-04-01,2016,4,April,Apr 2016,Adult,Male,12,0,10,10,2,0,47,18,43,75,89
Sunshine Coast Regional Council,2016-04-01,2016,4,April,Apr 2016,Juvenile,Female,3,0,1,0,0,0,5,2,2,0,0
Sunshine Coast Regional Council,2016-04-01,2016,4,April,Apr 2016,Juvenile,Male,2,0,1,3,1,0,12,34,0,1,0
Sunshine Coast Regional Council,2016-05-01,2016,5,May,May 2016,Adult,Female,7,0,2,1,0,0,2,3,8,11,25
Sunshine Coast Regional Council,2016-05-01,2016,5,May,May 2016,Adult,Male,30,2,12,5,5,5,15,15,10,61,74
Sunshine Coast Regional Council,2016-05-01,2016,5,May,May 2016,Juvenile,Female,1,0,0,0,2,0,1,1,0,0,1
Sunshine Coast Regional Council,2016-05-01,2016,5,May,May 2016,Juvenile,Male,5,0,3,3,0,0,11,19,1,0,0
Sunshine Coast Regional Council,2016-06-01,2016,6,June,Jun 2016,Adult,Female,7,0,2,0,0,0,4,2,5,10,25
Sunshine Coast Regional Council,2016-06-01,2016,6,June,Jun 2016,Adult,Male,17,0,7,5,1,1,33,21,16,45,93
Sunshine Coast Regional Council,2016-06-01,2016,6,June,Jun 2016,Juvenile,Female,2,0,1,0,0,0,0,1,4,0,0
Sunshine Coast Regional Council,2016-06-01,2016,6,June,Jun 2016,Juvenile,Male,6,0,3,0,1,1,8,29,3,0,2
Sunshine Coast Regional Council,2016-07-01,2016,7,July,Jul 2016,Adult,Female,4,0,0,0,1,1,1,1,13,11,35
Sunshine Coast Regional Council,2016-07-01,2016,7,July,Jul 2016,Adult,Male,14,0,5,13,1,1,18,17,43,72,140
Sunshine Coast Regional Council,2016-07-01,2016,7,July,Jul 2016,Juvenile,Female,3,0,1,0,0,0,0,2,12,0,1
Sunshine Coast Regional Council,2016-07-01,2016,7,July,Jul 2016,Juvenile,Male,4,0,3,1,2,1,6,17,1,0,3
Sunshine Coast Regional Council,2016-08-01,2016,8,August,Aug 2016,Adult,Female,10,0,5,0,0,0,2,4,18,11,26
Sunshine Coast Regional Council,2016-08-01,2016,8,August,Aug 2016,Adult,Male,16,0,8,7,4,2,22,8,21,70,122
Sunshine Coast Regional Council,2016-08-01,2016,8,August,Aug 2016,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,2
Sunshine Coast Regional Council,2016-08-01,2016,8,August,Aug 2016,Juvenile,Female,2,0,2,0,0,0,0,1,9,0,1
